Name, Text, Date, Time
"Text","309",11/25/2016,17:04:32
"Text","308",11/25/2016,17:04:27
"Text","307",11/25/2016,17:04:23
"Text","306",11/25/2016,17:04:17
"Text","305",11/25/2016,17:04:13
"Text","304",11/25/2016,17:04:08
"Text","303",11/25/2016,17:04:01
"Text","272",11/25/2016,17:03:12
"Text","271",11/25/2016,17:03:06
"Text","270",11/25/2016,17:03:00
"Text","269",11/25/2016,17:02:54
"Text","252",11/25/2016,17:02:46
"Text","253",11/25/2016,17:02:39
"Text","258",11/25/2016,17:02:34
"Text","266",11/25/2016,17:02:30
"Text","265",11/25/2016,17:02:24
"Text","264",11/25/2016,17:02:18
"Text","159",11/25/2016,17:01:53
"Text","160",11/25/2016,17:01:48
"Text","161",11/25/2016,17:01:41
"Text","162",11/25/2016,17:01:36
"Text","163",11/25/2016,17:01:26
"Text","162",11/25/2016,17:01:17
"Text","161",11/25/2016,17:01:07
"Text","160",11/25/2016,17:01:01
"Text","159",11/25/2016,17:00:52
"Text","158",11/25/2016,17:00:38
"Text","236",11/25/2016,17:00:34
"Text","157",11/25/2016,17:00:25
"Text","235",11/25/2016,17:00:19
"Text","156",11/25/2016,17:00:13
"Text","234",11/25/2016,17:00:08
"Text","155",11/25/2016,17:00:02
"Text","153",11/25/2016,16:59:53
"Text","154",11/25/2016,16:59:46
"Text","230",11/25/2016,16:59:40
"Text","231",11/25/2016,16:59:34
"Text","232",11/25/2016,16:59:25
"Text","231",11/25/2016,16:59:14
"Text","230",11/25/2016,16:59:09
"Text","154",11/25/2016,16:58:59
"Text","169",11/25/2016,16:58:45
"Text","170",11/25/2016,16:58:40
"Text","074",11/25/2016,16:57:46
"Text","075",11/25/2016,16:57:34
"Text","076",11/25/2016,16:57:28
"Text","067",11/25/2016,16:57:22
"Text","077",11/25/2016,16:57:16
"Text","078",11/25/2016,16:57:09
"Text","079",11/25/2016,16:57:03
"Text","082",11/25/2016,16:56:57
"Text","085",11/25/2016,16:56:52
"Text","194",11/25/2016,16:56:44
"Text","193",11/25/2016,16:55:22
"Text","192",11/25/2016,16:55:15
"Text","191",11/25/2016,16:55:08
"Text","036",11/25/2016,16:54:59
"Text","035",11/25/2016,16:54:47
"Text","034",11/25/2016,16:54:42
"Text","024",11/25/2016,16:54:35
"Text","190",11/25/2016,16:54:30
"Text","189",11/25/2016,16:54:24
"Text","188",11/25/2016,16:54:17
"Text","187",11/25/2016,16:54:11
"Text","186",11/25/2016,16:54:06
"Text","185",11/25/2016,16:54:00
"Text","184",11/25/2016,16:53:54
"Text","183",11/25/2016,16:53:49
"Text","182",11/25/2016,16:53:44
"Text","181",11/25/2016,16:53:39
"Text","197",11/25/2016,16:53:33
"Text","198",11/25/2016,16:53:28
"Text","199",11/25/2016,16:53:19
"Text","200",11/25/2016,16:53:10
"Text","201",11/25/2016,16:53:05
"Text","202",11/25/2016,16:52:59
"Text","203",11/25/2016,16:52:53
"Text","204",11/25/2016,16:52:48
"Text","205",11/25/2016,16:52:42
"Text","206",11/25/2016,16:52:37
"Text","207",11/25/2016,16:52:29
"Text","208",11/25/2016,16:52:23
"Text","221",11/25/2016,16:52:13
"Text","220",11/25/2016,16:52:06
"Text","214",11/25/2016,16:52:01
"Text","215",11/25/2016,16:51:56
"Text","216",11/25/2016,16:51:49
"Text","217",11/25/2016,16:51:45
"Text","218",11/25/2016,16:51:36
"Text","219",11/25/2016,16:51:31
"Text","220",11/25/2016,16:51:23
"Text","214",11/25/2016,16:51:19
"Text","215",11/25/2016,16:51:16
"Text","214",11/25/2016,16:51:11
"Text","220",11/25/2016,16:51:07
"Text","221",11/25/2016,16:50:50
"Text","220",11/25/2016,16:50:45
"Text","219",11/25/2016,16:50:35
"Text","218",11/25/2016,16:50:31
"Text","217",11/25/2016,16:50:27
"Text","216",11/25/2016,16:50:21
"Text","215",11/25/2016,16:50:17
"Text","214",11/25/2016,16:50:12
"Text","220",11/25/2016,16:50:08
"Text","210",11/25/2016,16:49:53
"Text","209",11/25/2016,16:49:37
"Text","211",11/25/2016,16:49:33
"Text","132",11/25/2016,16:49:21
"Text","212",11/25/2016,16:49:17
"Text","129",11/25/2016,16:49:10
"Text","213",11/25/2016,16:49:06
"Text","128",11/25/2016,16:48:52
"Text","127",11/25/2016,16:48:46
"Text","126",11/25/2016,16:48:36
"Text","242",11/25/2016,16:48:28
"Text","119",11/25/2016,16:48:16
"Text","111",11/25/2016,16:48:11
"Text","110",11/25/2016,16:48:04
"Text","109",11/25/2016,16:47:59
"Text","108",11/25/2016,16:47:37
"Text","105",11/25/2016,16:47:27
"Text","106",11/25/2016,16:47:20
"Text","107",11/25/2016,16:47:17
"Text","150",11/25/2016,16:47:12
"Text","151",11/25/2016,16:47:03
"Text","152",11/25/2016,16:46:55
"Text","153",11/25/2016,16:46:35
"Text","168",11/25/2016,16:46:25
"Text","169",11/25/2016,16:46:13
"Text","177",11/25/2016,16:46:05
"Text","170",11/25/2016,16:45:59
"Text","171",11/25/2016,16:45:51
"Text","172",11/25/2016,16:45:48
"Text","176",11/25/2016,16:45:39
"Text","175",11/25/2016,16:45:27
"Text","086",11/25/2016,16:45:23
"Text","087",11/25/2016,16:45:13
"Text","088",11/25/2016,16:45:04
"Text","089",11/25/2016,16:44:57
"Text","090",11/25/2016,16:44:50
"Text","091",11/25/2016,16:44:44
"Text","093",11/25/2016,16:44:37
"Text","094",11/25/2016,16:44:26
"Text","231",11/25/2016,16:44:15
"Text","154",11/25/2016,16:44:06
"Text","153",11/25/2016,16:44:01
"Text","152",11/25/2016,16:43:55
"Text","151",11/25/2016,16:43:45
"Text","234",11/25/2016,16:43:08
"Text","235",11/25/2016,16:43:01
"Text","236",11/25/2016,16:42:47
"Text","158",11/25/2016,16:42:42
"Text","159",11/25/2016,16:42:35
"Text","263",11/25/2016,16:42:26
"Text","145",11/25/2016,16:42:19
"Text","244",11/25/2016,16:42:12
"Text","245",11/25/2016,16:42:05
"Text","246",11/25/2016,16:42:01
"Text","261",11/25/2016,16:41:54
"Text","265",11/25/2016,16:41:48
"Text","266",11/25/2016,16:41:43
"Text","258",11/25/2016,16:41:38
"Text","253",11/25/2016,16:41:32
"Text","252",11/25/2016,16:41:26
"Text","269",11/25/2016,16:41:21
"Text","270",11/25/2016,16:41:15
"Text","271",11/25/2016,16:41:09
"Text","272",11/25/2016,16:41:02
"Text","273",11/25/2016,16:40:57
"Text","302",11/25/2016,16:40:49
"Text","294",11/25/2016,16:40:37
"Text","295",11/25/2016,16:40:27
"Text","296",11/25/2016,16:39:08
"Text","297",11/25/2016,16:39:03
"Text","298",11/25/2016,16:38:57
"Text","299",11/25/2016,16:38:51
"Text","300",11/25/2016,16:38:46
"Text","301",11/25/2016,16:38:40
"Text","302",11/25/2016,16:38:34
"Text","273",11/25/2016,16:38:26
"Text","274",11/25/2016,16:38:22
"Text","275",11/25/2016,16:38:14
"Text","276",11/25/2016,16:38:10
"Text","306",11/25/2016,16:38:05
"Text","305",11/25/2016,16:38:00
"Text","304",11/25/2016,16:37:44
"Text","303",11/25/2016,16:37:39
"Text","310",11/25/2016,16:37:21
"Text","309",11/25/2016,16:37:14
"Text","308",11/25/2016,16:37:06
"Text","307",11/25/2016,16:37:01
"Text","306",11/25/2016,16:36:54
"Text","276",11/25/2016,16:36:47
"Text","277",11/25/2016,16:36:38
"Text","293",11/25/2016,16:36:33
"Text","292",11/25/2016,16:36:26
"Text","285",11/25/2016,16:36:13
"Text","284",11/25/2016,16:36:08
"Text","283",11/25/2016,16:35:53
"Text","282",11/25/2016,16:35:45
"Text","281",11/25/2016,16:35:37
"Text","280",11/25/2016,16:35:30
"Text","279",11/25/2016,16:35:25
"Text","278",11/25/2016,16:35:18
"Text","277",11/25/2016,16:35:12
"Text","276",11/25/2016,16:35:08
"Text","275",11/25/2016,16:35:03
"Text","274",11/25/2016,16:34:58
"Text","273",11/25/2016,16:34:52
"Text","272",11/25/2016,16:34:48
"Text","271",11/25/2016,16:34:42
"Text","270",11/25/2016,16:34:38
"Text","269",11/25/2016,16:34:32
"Text","252",11/25/2016,16:34:27
"Text","253",11/25/2016,16:34:21
"Text","258",11/25/2016,16:34:15
"Text","266",11/25/2016,16:34:10
"Text","265",11/25/2016,16:34:04
"Text","261",11/25/2016,16:33:57
"Text","262",11/25/2016,16:33:53
"Text","263",11/25/2016,16:33:49
"Text","244",11/25/2016,16:33:43
"Text","145",11/25/2016,16:33:37
"Text","146",11/25/2016,16:33:31
"Text","149",11/25/2016,16:33:19
"Text","148",11/25/2016,16:33:09
"Text","147",11/25/2016,16:32:58
"Text","238",11/25/2016,16:32:49
"Text","234",11/25/2016,16:32:42
"Text","155",11/25/2016,16:32:36
"Text","156",11/25/2016,16:32:31
"Text","044",11/25/2016,16:27:56
"Text","045",11/25/2016,16:27:46
"Text","046",11/25/2016,16:27:42
"Text","047",11/25/2016,16:27:33
"Text","048",11/25/2016,16:27:28
"Text","050",11/25/2016,16:27:24
"Text","051",11/25/2016,16:27:19
"Text","052",11/25/2016,16:27:10
"Text","053",11/25/2016,16:27:04
"Text","054",11/25/2016,16:26:58
"Text","074",11/25/2016,16:26:48
"Text","075",11/25/2016,16:26:43
"Text","076",11/25/2016,16:26:08
"Text","067",11/25/2016,16:25:59
"Text","066",11/25/2016,16:25:52
"Text","065",11/25/2016,16:25:46
"Text","064",11/25/2016,16:25:42
"Text","176",11/25/2016,16:25:20
"Text","176",11/25/2016,16:25:19
"Text","175",11/25/2016,16:25:10
"Text","086",11/25/2016,16:25:06
"Text","084",11/25/2016,16:25:00
"Text","083",11/25/2016,16:24:53
"Text","085",11/25/2016,16:24:46
"Text","194",11/25/2016,16:24:40
"Text","193",11/25/2016,16:24:36
"Text","192",11/25/2016,16:24:32
"Text","191",11/25/2016,16:24:28
"Text","035",11/25/2016,16:24:14
"Text","034",11/25/2016,16:24:07
"Text","024",11/25/2016,16:24:01
"Text","190",11/25/2016,16:23:57
"Text","189",11/25/2016,16:23:52
"Text","188",11/25/2016,16:23:48
"Text","187",11/25/2016,16:23:42
"Text","186",11/25/2016,16:23:37
"Text","185",11/25/2016,16:23:32
"Text","184",11/25/2016,16:23:28
"Text","183",11/25/2016,16:23:24
"Text","088",11/25/2016,16:23:16
"Text","087",11/25/2016,16:23:11
"Text","086",11/25/2016,16:23:05
"Text","084",11/25/2016,16:22:59
"Text","083",11/25/2016,16:22:42
"Text","082",11/25/2016,16:22:36
"Text","079",11/25/2016,16:22:31
"Text","078",11/25/2016,16:22:17
"Text","077",11/25/2016,16:22:09
"Text","067",11/25/2016,16:21:57
"Text","068",11/25/2016,16:18:27
